,machineID,dt_truncated,comp1sum,comp2sum,comp3sum,comp4sum
422,9,2015-01-08 01:00:00,221.0,221.0,11.0,41.0
423,9,2015-02-27 01:00:00,271.0,271.0,61.0,91.0
424,9,2015-06-05 14:00:00,369.0,369.0,159.0,189.0
425,9,2015-07-28 02:00:00,422.0,422.0,212.0,242.0
426,9,2015-10-26 01:00:00,512.0,512.0,302.0,332.0
427,9,2015-11-01 13:00:00,518.0,518.0,308.0,338.0
428,10,2015-01-28 01:00:00,106.0,151.0,226.0,121.0
429,10,2015-07-10 02:00:00,269.0,314.0,389.0,284.0
430,10,2015-11-13 01:00:00,395.0,440.0,515.0,410.0
431,10,2015-12-07 13:00:00,419.0,464.0,539.0,434.0
432,11,2015-07-10 02:00:00,359.0,404.0,359.0,239.0
433,11,2015-12-25 13:00:00,527.0,572.0,527.0,407.0
434,12,2015-06-01 02:00:00,200.0,290.0,305.0,275.0
435,12,2015-08-12 02:00:00,272.0,362.0,377.0,347.0
436,13,2015-03-05 01:00:00,262.0,67.0,97.0,187.0
437,13,2015-08-14 14:00:00,424.0,229.0,259.0,349.0
438,13,2015-12-11 01:00:00,543.0,348.0,378.0,468.0
439,14,2015-01-18 13:00:00,171.0,96.0,66.0,186.0
440,14,2015-01-20 13:00:00,173.0,98.0,68.0,188.0
441,14,2015-01-25 01:00:00,178.0,103.0,73.0,193.0
442,14,2015-02-01 13:00:00,185.0,110.0,80.0,200.0
443,14,2015-06-08 02:00:00,312.0,237.0,207.0,327.0
444,15,2015-07-18 14:00:00,397.0,337.0,217.0,322.0
445,16,2015-01-18 13:00:00,66.0,96.0,81.0,231.0
446,16,2015-12-02 01:00:00,384.0,414.0,399.0,549.0
447,17,2015-02-03 13:00:00,67.0,157.0,172.0,127.0
448,17,2015-03-29 14:00:00,121.0,211.0,226.0,181.0
449,17,2015-03-31 14:00:00,123.0,213.0,228.0,183.0
450,17,2015-04-07 14:00:00,130.0,220.0,235.0,190.0
451,17,2015-07-16 14:00:00,230.0,320.0,335.0,290.0
452,17,2015-08-01 02:00:00,246.0,336.0,351.0,306.0
453,17,2015-09-10 14:00:00,286.0,376.0,391.0,346.0
454,18,2015-01-05 01:00:00,38.0,143.0,218.0,203.0
455,18,2015-01-22 01:00:00,55.0,160.0,235.0,220.0
456,18,2015-02-12 01:00:00,76.0,181.0,256.0,241.0
457,18,2015-02-27 01:00:00,91.0,196.0,271.0,256.0
458,18,2015-05-25 02:00:00,178.0,283.0,358.0,343.0
459,18,2015-06-14 02:00:00,198.0,303.0,378.0,363.0
460,18,2015-07-08 02:00:00,222.0,327.0,402.0,387.0
461,18,2015-09-06 02:00:00,282.0,387.0,462.0,447.0
462,18,2015-09-27 14:00:00,303.0,408.0,483.0,468.0
463,18,2015-10-10 02:00:00,316.0,421.0,496.0,481.0
464,19,2015-02-23 13:00:00,237.0,192.0,72.0,267.0
465,19,2015-05-07 14:00:00,310.0,265.0,145.0,340.0
466,19,2015-06-23 02:00:00,357.0,312.0,192.0,387.0
467,19,2015-12-28 01:00:00,545.0,500.0,380.0,575.0
468,20,2015-04-25 02:00:00,328.0,328.0,178.0,298.0
469,20,2015-07-28 14:00:00,422.0,422.0,272.0,392.0
470,20,2015-10-17 14:00:00,503.0,503.0,353.0,473.0
471,21,2015-01-15 01:00:00,48.0,108.0,228.0,123.0
472,21,2015-02-08 13:00:00,72.0,132.0,252.0,147.0
473,21,2015-06-25 02:00:00,209.0,269.0,389.0,284.0
474,21,2015-07-12 14:00:00,226.0,286.0,406.0,301.0
475,21,2015-07-20 14:00:00,234.0,294.0,414.0,309.0
476,21,2015-12-03 13:00:00,370.0,430.0,550.0,445.0
477,22,2015-06-16 14:00:00,170.0,305.0,365.0,185.0
478,22,2015-08-28 02:00:00,243.0,378.0,438.0,258.0
479,23,2015-04-16 02:00:00,139.0,139.0,184.0,184.0
480,23,2015-07-13 14:00:00,227.0,227.0,272.0,272.0
481,23,2015-10-12 02:00:00,318.0,318.0,363.0,363.0
482,23,2015-11-11 13:00:00,348.0,348.0,393.0,393.0
483,23,2015-12-18 01:00:00,385.0,385.0,430.0,430.0
484,24,2015-01-22 13:00:00,130.0,205.0,100.0,160.0
485,24,2015-02-12 01:00:00,151.0,226.0,121.0,181.0
486,24,2015-07-30 14:00:00,319.0,394.0,289.0,349.0
487,24,2015-08-04 14:00:00,324.0,399.0,294.0,354.0
488,25,2015-01-02 01:00:00,95.0,35.0,200.0,95.0
489,25,2015-04-30 14:00:00,213.0,153.0,318.0,213.0
490,25,2015-06-20 02:00:00,264.0,204.0,369.0,264.0
491,25,2015-07-23 02:00:00,297.0,237.0,402.0,297.0
492,26,2015-03-05 01:00:00,142.0,277.0,262.0,97.0
493,26,2015-05-09 02:00:00,207.0,342.0,327.0,162.0
494,26,2015-07-04 14:00:00,263.0,398.0,383.0,218.0
495,28,2015-09-08 02:00:00,449.0,344.0,434.0,359.0
496,28,2015-12-23 13:00:00,555.0,450.0,540.0,465.0
497,29,2015-10-24 02:00:00,360.0,300.0,465.0,435.0
498,30,2015-05-15 02:00:00,318.0,168.0,288.0,318.0
499,30,2015-06-11 02:00:00,345.0,195.0,315.0,345.0
500,30,2015-08-10 14:00:00,405.0,255.0,375.0,405.0
501,30,2015-08-16 14:00:00,411.0,261.0,381.0,411.0
502,31,2015-05-09 02:00:00,297.0,267.0,222.0,267.0
503,32,2015-04-20 14:00:00,218.0,128.0,263.0,188.0
504,32,2015-06-10 02:00:00,269.0,179.0,314.0,239.0
505,32,2015-12-15 01:00:00,457.0,367.0,502.0,427.0
506,33,2015-03-11 13:00:00,178.0,193.0,103.0,148.0
507,33,2015-07-20 14:00:00,309.0,324.0,234.0,279.0
508,34,2015-05-06 02:00:00,279.0,234.0,219.0,324.0
509,35,2015-06-18 02:00:00,187.0,322.0,247.0,367.0
510,35,2015-07-03 14:00:00,202.0,337.0,262.0,382.0
511,35,2015-09-05 14:00:00,266.0,401.0,326.0,446.0
512,35,2015-09-12 14:00:00,273.0,408.0,333.0,453.0
513,35,2015-12-04 13:00:00,356.0,491.0,416.0,536.0
514,36,2015-01-09 01:00:00,177.0,102.0,87.0,177.0
515,37,2015-08-18 14:00:00,323.0,443.0,353.0,368.0
516,37,2015-10-27 13:00:00,393.0,513.0,423.0,438.0
517,37,2015-11-06 13:00:00,403.0,523.0,433.0,448.0
518,37,2015-12-07 01:00:00,434.0,554.0,464.0,479.0
519,38,2015-01-23 13:00:00,101.0,191.0,56.0,86.0
520,38,2015-03-21 01:00:00,158.0,248.0,113.0,143.0
521,38,2015-08-21 14:00:00,311.0,401.0,266.0,296.0
522,40,2015-01-14 13:00:00,92.0,227.0,152.0,47.0
523,40,2015-09-13 14:00:00,334.0,469.0,394.0,289.0
524,40,2015-11-28 01:00:00,410.0,545.0,470.0,365.0
525,40,2015-12-05 13:00:00,417.0,552.0,477.0,372.0
526,41,2015-07-25 14:00:00,299.0,419.0,344.0,359.0
527,41,2015-07-29 14:00:00,303.0,423.0,348.0,363.0
528,41,2015-11-15 13:00:00,412.0,532.0,457.0,472.0
529,42,2015-04-05 14:00:00,203.0,158.0,278.0,263.0
530,42,2015-08-08 14:00:00,328.0,283.0,403.0,388.0
531,42,2015-09-01 02:00:00,352.0,307.0,427.0,412.0
532,42,2015-09-24 02:00:00,375.0,330.0,450.0,435.0
533,43,2015-04-07 02:00:00,265.0,295.0,250.0,160.0
534,43,2015-06-13 02:00:00,332.0,362.0,317.0,227.0
535,43,2015-09-07 02:00:00,418.0,448.0,403.0,313.0
536,44,2015-09-29 02:00:00,395.0,440.0,470.0,290.0
537,44,2015-11-15 01:00:00,442.0,487.0,517.0,337.0
538,45,2015-05-27 02:00:00,150.0,270.0,180.0,165.0
539,45,2015-10-24 14:00:00,300.0,420.0,330.0,315.0
540,45,2015-11-14 01:00:00,321.0,441.0,351.0,336.0
541,46,2015-03-30 02:00:00,167.0,182.0,287.0,287.0
542,46,2015-05-21 14:00:00,219.0,234.0,339.0,339.0
543,46,2015-06-20 14:00:00,249.0,264.0,369.0,369.0
544,46,2015-10-17 14:00:00,368.0,383.0,488.0,488.0
545,46,2015-12-28 01:00:00,440.0,455.0,560.0,560.0
546,47,2015-05-06 14:00:00,279.0,174.0,189.0,339.0
547,47,2015-11-10 01:00:00,467.0,362.0,377.0,527.0
548,47,2015-12-09 13:00:00,496.0,391.0,406.0,556.0
549,48,2015-01-12 01:00:00,75.0,60.0,225.0,15.0
550,48,2015-04-23 02:00:00,176.0,161.0,326.0,116.0
551,48,2015-05-10 02:00:00,193.0,178.0,343.0,133.0
552,48,2015-09-28 02:00:00,334.0,319.0,484.0,274.0
553,48,2015-11-15 13:00:00,382.0,367.0,532.0,322.0
554,48,2015-12-30 13:00:00,427.0,412.0,577.0,367.0
555,49,2015-06-15 02:00:00,289.0,199.0,319.0,229.0
556,49,2015-07-26 02:00:00,330.0,240.0,360.0,270.0
557,49,2015-12-21 01:00:00,478.0,388.0,508.0,418.0
558,49,2015-12-30 13:00:00,487.0,397.0,517.0,427.0
559,50,2015-02-02 13:00:00,96.0,216.0,156.0,141.0
560,50,2015-03-12 01:00:00,134.0,254.0,194.0,179.0
561,50,2015-08-10 14:00:00,285.0,405.0,345.0,330.0
562,50,2015-10-10 02:00:00,346.0,466.0,406.0,391.0
563,50,2015-10-31 13:00:00,367.0,487.0,427.0,412.0
564,51,2015-01-12 13:00:00,120.0,210.0,45.0,90.0
565,51,2015-01-28 13:00:00,136.0,226.0,61.0,106.0
566,51,2015-05-11 14:00:00,239.0,329.0,164.0,209.0
567,51,2015-09-20 14:00:00,371.0,461.0,296.0,341.0
568,52,2015-02-14 13:00:00,78.0,258.0,108.0,93.0
569,52,2015-08-09 02:00:00,254.0,434.0,284.0,269.0
570,52,2015-08-14 02:00:00,259.0,439.0,289.0,274.0
571,52,2015-12-11 01:00:00,378.0,558.0,408.0,393.0
572,52,2015-12-13 01:00:00,380.0,560.0,410.0,395.0
573,53,2015-11-27 01:00:00,364.0,394.0,409.0,349.0
574,54,2015-02-01 01:00:00,35.0,215.0,245.0,125.0
575,54,2015-04-08 02:00:00,101.0,281.0,311.0,191.0
576,54,2015-04-25 02:00:00,118.0,298.0,328.0,208.0
577,54,2015-06-10 14:00:00,164.0,344.0,374.0,254.0
578,54,2015-07-20 14:00:00,204.0,384.0,414.0,294.0
579,54,2015-08-25 14:00:00,240.0,420.0,450.0,330.0
580,54,2015-12-22 01:00:00,359.0,539.0,569.0,449.0
581,55,2015-06-13 14:00:00,362.0,167.0,242.0,362.0
582,55,2015-09-02 02:00:00,443.0,248.0,323.0,443.0
583,55,2015-10-02 14:00:00,473.0,278.0,353.0,473.0
584,56,2015-02-19 01:00:00,128.0,203.0,68.0,263.0
585,56,2015-06-14 14:00:00,243.0,318.0,183.0,378.0
586,56,2015-08-29 14:00:00,319.0,394.0,259.0,454.0
587,56,2015-08-30 14:00:00,320.0,395.0,260.0,455.0
588,57,2015-01-25 13:00:00,58.0,223.0,163.0,163.0
589,57,2015-04-22 14:00:00,145.0,310.0,250.0,250.0
590,57,2015-05-28 02:00:00,181.0,346.0,286.0,286.0
591,57,2015-07-22 14:00:00,236.0,401.0,341.0,341.0
592,57,2015-08-02 02:00:00,247.0,412.0,352.0,352.0
593,57,2015-12-30 13:00:00,397.0,562.0,502.0,502.0
594,58,2015-03-11 13:00:00,133.0,193.0,208.0,253.0
595,58,2015-08-03 02:00:00,278.0,338.0,353.0,398.0
596,58,2015-09-19 02:00:00,325.0,385.0,400.0,445.0
597,59,2015-01-20 13:00:00,23.0,188.0,158.0,83.0
598,59,2015-04-17 02:00:00,110.0,275.0,245.0,170.0
599,59,2015-05-05 02:00:00,128.0,293.0,263.0,188.0
600,59,2015-07-25 02:00:00,209.0,374.0,344.0,269.0
601,59,2015-08-06 14:00:00,221.0,386.0,356.0,281.0
602,59,2015-12-18 13:00:00,355.0,520.0,490.0,415.0
603,59,2015-12-22 13:00:00,359.0,524.0,494.0,419.0
604,60,2015-05-04 14:00:00,337.0,292.0,232.0,217.0
605,60,2015-05-22 14:00:00,355.0,310.0,250.0,235.0
606,60,2015-08-19 02:00:00,444.0,399.0,339.0,324.0
607,61,2015-01-20 13:00:00,203.0,173.0,83.0,218.0
608,61,2015-02-12 01:00:00,226.0,196.0,106.0,241.0
609,61,2015-10-14 14:00:00,470.0,440.0,350.0,485.0
610,61,2015-10-23 02:00:00,479.0,449.0,359.0,494.0
611,62,2015-03-28 13:00:00,210.0,165.0,135.0,225.0
612,62,2015-09-12 02:00:00,378.0,333.0,303.0,393.0
613,63,2015-06-22 14:00:00,341.0,251.0,251.0,341.0
614,64,2015-01-01 01:00:00,124.0,49.0,34.0,169.0
615,64,2015-05-07 02:00:00,250.0,175.0,160.0,295.0
616,64,2015-07-14 02:00:00,318.0,243.0,228.0,363.0
617,64,2015-07-21 14:00:00,325.0,250.0,235.0,370.0
618,64,2015-08-18 14:00:00,353.0,278.0,263.0,398.0
619,65,2015-03-08 01:00:00,175.0,280.0,235.0,160.0
620,65,2015-05-20 14:00:00,248.0,353.0,308.0,233.0
621,66,2015-05-22 02:00:00,205.0,160.0,310.0,160.0
622,66,2015-09-22 14:00:00,328.0,283.0,433.0,283.0
623,66,2015-10-17 02:00:00,353.0,308.0,458.0,308.0
624,66,2015-12-17 13:00:00,414.0,369.0,519.0,369.0
625,67,2015-02-03 13:00:00,217.0,142.0,112.0,82.0
626,67,2015-05-28 02:00:00,331.0,256.0,226.0,196.0
627,67,2015-08-19 14:00:00,414.0,339.0,309.0,279.0
628,67,2015-08-23 02:00:00,418.0,343.0,313.0,283.0
629,68,2015-07-26 02:00:00,315.0,225.0,240.0,285.0
630,68,2015-10-05 02:00:00,386.0,296.0,311.0,356.0
631,69,2015-01-07 01:00:00,40.0,175.0,175.0,85.0
632,69,2015-02-19 01:00:00,83.0,218.0,218.0,128.0
633,69,2015-04-02 02:00:00,125.0,260.0,260.0,170.0
634,69,2015-06-06 02:00:00,190.0,325.0,325.0,235.0
635,69,2015-11-13 01:00:00,350.0,485.0,485.0,395.0
636,70,2015-04-12 02:00:00,150.0,255.0,135.0,285.0
637,70,2015-06-03 14:00:00,202.0,307.0,187.0,337.0
638,70,2015-08-01 14:00:00,261.0,366.0,246.0,396.0
639,70,2015-10-29 13:00:00,350.0,455.0,335.0,485.0
640,70,2015-11-13 13:00:00,365.0,470.0,350.0,500.0
641,71,2015-01-15 01:00:00,33.0,138.0,33.0,168.0
642,71,2015-02-06 01:00:00,55.0,160.0,55.0,190.0
643,71,2015-05-20 02:00:00,158.0,263.0,158.0,293.0
644,71,2015-11-23 13:00:00,345.0,450.0,345.0,480.0
645,72,2015-02-25 01:00:00,209.0,119.0,89.0,179.0
646,72,2015-04-15 14:00:00,258.0,168.0,138.0,228.0
647,72,2015-10-31 13:00:00,457.0,367.0,337.0,427.0
648,73,2015-02-07 13:00:00,206.0,71.0,131.0,221.0
649,73,2015-02-22 13:00:00,221.0,86.0,146.0,236.0
650,73,2015-07-27 14:00:00,376.0,241.0,301.0,391.0
651,73,2015-09-19 02:00:00,430.0,295.0,355.0,445.0
652,74,2015-10-14 02:00:00,410.0,410.0,380.0,500.0
653,74,2015-10-23 14:00:00,419.0,419.0,389.0,509.0
654,74,2015-12-10 01:00:00,467.0,467.0,437.0,557.0
655,75,2015-05-26 02:00:00,239.0,194.0,359.0,254.0
656,75,2015-06-23 14:00:00,267.0,222.0,387.0,282.0
657,75,2015-07-03 14:00:00,277.0,232.0,397.0,292.0
658,76,2015-01-29 13:00:00,47.0,212.0,62.0,47.0
659,76,2015-03-09 01:00:00,86.0,251.0,101.0,86.0
660,76,2015-06-12 14:00:00,181.0,346.0,196.0,181.0
661,76,2015-09-09 02:00:00,270.0,435.0,285.0,270.0
662,76,2015-10-05 02:00:00,296.0,461.0,311.0,296.0
663,78,2015-05-27 14:00:00,345.0,330.0,180.0,285.0
664,78,2015-06-01 02:00:00,350.0,335.0,185.0,290.0
665,78,2015-06-09 14:00:00,358.0,343.0,193.0,298.0
666,78,2015-06-29 02:00:00,378.0,363.0,213.0,318.0
667,78,2015-08-06 02:00:00,416.0,401.0,251.0,356.0
668,78,2015-08-15 02:00:00,425.0,410.0,260.0,365.0
669,78,2015-08-21 14:00:00,431.0,416.0,266.0,371.0
670,78,2015-09-29 14:00:00,470.0,455.0,305.0,410.0
671,78,2015-11-26 13:00:00,528.0,513.0,363.0,468.0
672,79,2015-01-30 13:00:00,33.0,243.0,138.0,198.0
673,79,2015-11-20 13:00:00,327.0,537.0,432.0,492.0
674,80,2015-05-29 02:00:00,182.0,212.0,182.0,242.0
675,80,2015-06-27 14:00:00,211.0,241.0,211.0,271.0
676,81,2015-08-07 14:00:00,387.0,432.0,402.0,387.0
677,82,2015-05-12 14:00:00,300.0,210.0,330.0,225.0
678,82,2015-06-04 14:00:00,323.0,233.0,353.0,248.0
679,83,2015-04-21 02:00:00,114.0,219.0,174.0,189.0
680,83,2015-08-24 14:00:00,239.0,344.0,299.0,314.0
681,83,2015-10-26 13:00:00,302.0,407.0,362.0,377.0
682,84,2015-05-26 14:00:00,194.0,344.0,194.0,359.0
683,85,2015-03-05 01:00:00,232.0,127.0,262.0,202.0
684,85,2015-04-23 02:00:00,281.0,176.0,311.0,251.0
685,85,2015-05-03 02:00:00,291.0,186.0,321.0,261.0
686,85,2015-07-08 14:00:00,357.0,252.0,387.0,327.0
687,85,2015-10-03 14:00:00,444.0,339.0,474.0,414.0
688,85,2015-11-04 01:00:00,476.0,371.0,506.0,446.0
689,85,2015-12-11 01:00:00,513.0,408.0,543.0,483.0
690,86,2015-04-07 02:00:00,100.0,310.0,295.0,280.0
691,86,2015-07-08 14:00:00,192.0,402.0,387.0,372.0
692,86,2015-09-28 02:00:00,274.0,484.0,469.0,454.0
693,86,2015-11-01 13:00:00,308.0,518.0,503.0,488.0
694,87,2015-06-12 14:00:00,181.0,256.0,256.0,241.0
695,87,2015-12-05 13:00:00,357.0,432.0,432.0,417.0
696,88,2015-05-07 02:00:00,250.0,310.0,235.0,280.0
697,88,2015-12-05 01:00:00,462.0,522.0,447.0,492.0
698,89,2015-11-14 13:00:00,321.0,471.0,351.0,321.0
699,90,2015-01-09 01:00:00,117.0,72.0,207.0,57.0
700,90,2015-02-25 01:00:00,164.0,119.0,254.0,104.0
701,90,2015-03-31 14:00:00,198.0,153.0,288.0,138.0
702,90,2015-08-05 14:00:00,325.0,280.0,415.0,265.0
703,90,2015-12-08 01:00:00,450.0,405.0,540.0,390.0
704,91,2015-05-05 02:00:00,143.0,173.0,308.0,218.0
705,91,2015-07-21 14:00:00,220.0,250.0,385.0,295.0
706,91,2015-11-29 13:00:00,351.0,381.0,516.0,426.0
707,91,2015-12-07 13:00:00,359.0,389.0,524.0,434.0
708,92,2015-01-31 01:00:00,229.0,64.0,139.0,94.0
709,92,2015-02-15 01:00:00,244.0,79.0,154.0,109.0
710,92,2015-09-03 02:00:00,444.0,279.0,354.0,309.0
711,93,2015-01-22 13:00:00,190.0,145.0,235.0,145.0
712,93,2015-02-10 13:00:00,209.0,164.0,254.0,164.0
713,93,2015-07-05 14:00:00,354.0,309.0,399.0,309.0
714,94,2015-03-21 01:00:00,248.0,98.0,203.0,203.0
715,94,2015-06-22 02:00:00,341.0,191.0,296.0,296.0
716,94,2015-07-02 14:00:00,351.0,201.0,306.0,306.0
717,94,2015-07-10 02:00:00,359.0,209.0,314.0,314.0
718,94,2015-07-16 02:00:00,365.0,215.0,320.0,320.0
719,95,2015-08-15 14:00:00,425.0,350.0,410.0,440.0
720,95,2015-09-01 14:00:00,442.0,367.0,427.0,457.0
721,95,2015-09-03 14:00:00,444.0,369.0,429.0,459.0
722,96,2015-08-25 14:00:00,450.0,375.0,375.0,375.0
723,96,2015-11-13 13:00:00,530.0,455.0,455.0,455.0
724,97,2015-05-10 02:00:00,313.0,313.0,238.0,313.0
725,97,2015-08-12 14:00:00,407.0,407.0,332.0,407.0
726,98,2015-02-26 01:00:00,180.0,120.0,180.0,150.0
727,98,2015-04-09 14:00:00,222.0,162.0,222.0,192.0
728,98,2015-05-17 02:00:00,260.0,200.0,260.0,230.0
729,98,2015-06-06 02:00:00,280.0,220.0,280.0,250.0
730,98,2015-06-12 02:00:00,286.0,226.0,286.0,256.0
731,98,2015-10-01 02:00:00,397.0,337.0,397.0,367.0
732,98,2015-11-02 01:00:00,429.0,369.0,429.0,399.0
733,99,2015-01-01 13:00:00,49.0,4.0,4.0,169.0
734,99,2015-02-13 13:00:00,92.0,47.0,47.0,212.0
735,99,2015-06-02 02:00:00,201.0,156.0,156.0,321.0
736,99,2015-08-14 02:00:00,274.0,229.0,229.0,394.0
737,1,2015-05-25 02:00:00,163.0,358.0,298.0,313.0
738,1,2015-12-19 13:00:00,371.0,566.0,506.0,521.0
739,2,2015-05-08 14:00:00,326.0,266.0,296.0,161.0
740,2,2015-08-26 02:00:00,436.0,376.0,406.0,271.0
741,2,2015-09-27 14:00:00,468.0,408.0,438.0,303.0
742,3,2015-04-26 02:00:00,254.0,149.0,314.0,299.0
743,3,2015-08-02 14:00:00,352.0,247.0,412.0,397.0
744,3,2015-11-09 13:00:00,451.0,346.0,511.0,496.0
745,4,2015-02-01 01:00:00,185.0,230.0,80.0,50.0
746,4,2015-03-31 14:00:00,243.0,288.0,138.0,108.0
747,4,2015-06-05 14:00:00,309.0,354.0,204.0,174.0
748,4,2015-09-14 14:00:00,410.0,455.0,305.0,275.0
749,4,2015-10-15 02:00:00,441.0,486.0,336.0,306.0
750,5,2015-08-21 02:00:00,311.0,356.0,371.0,326.0
751,5,2015-08-23 02:00:00,313.0,358.0,373.0,328.0
752,6,2015-04-05 02:00:00,98.0,308.0,203.0,203.0
753,6,2015-04-14 14:00:00,107.0,317.0,212.0,212.0
754,6,2015-05-05 14:00:00,128.0,338.0,233.0,233.0
755,6,2015-06-23 14:00:00,177.0,387.0,282.0,282.0
756,6,2015-06-24 02:00:00,178.0,388.0,283.0,283.0
757,6,2015-08-24 14:00:00,239.0,449.0,344.0,344.0
758,7,2015-01-17 13:00:00,200.0,155.0,200.0,50.0
759,7,2015-07-23 14:00:00,387.0,342.0,387.0,237.0
760,7,2015-08-07 02:00:00,402.0,357.0,402.0,252.0
761,8,2015-04-26 14:00:00,149.0,194.0,239.0,134.0
762,8,2015-08-19 02:00:00,264.0,309.0,354.0,249.0
763,8,2015-11-09 13:00:00,346.0,391.0,436.0,331.0
764,9,2015-03-23 01:00:00,295.0,295.0,85.0,115.0
765,9,2015-09-26 02:00:00,482.0,482.0,272.0,302.0
766,9,2015-10-22 14:00:00,508.0,508.0,298.0,328.0
767,10,2015-01-03 13:00:00,81.0,126.0,201.0,96.0
768,10,2015-02-01 01:00:00,110.0,155.0,230.0,125.0
769,10,2015-03-21 01:00:00,158.0,203.0,278.0,173.0
770,10,2015-06-30 14:00:00,259.0,304.0,379.0,274.0
771,10,2015-09-16 02:00:00,337.0,382.0,457.0,352.0
772,11,2015-01-18 01:00:00,186.0,231.0,186.0,66.0
773,11,2015-01-30 13:00:00,198.0,243.0,198.0,78.0
774,11,2015-06-07 02:00:00,326.0,371.0,326.0,206.0
775,11,2015-11-03 01:00:00,475.0,520.0,475.0,355.0
776,12,2015-03-01 01:00:00,108.0,198.0,213.0,183.0
777,12,2015-08-26 14:00:00,286.0,376.0,391.0,361.0
778,12,2015-12-20 01:00:00,402.0,492.0,507.0,477.0
779,13,2015-01-02 13:00:00,200.0,5.0,35.0,125.0
780,13,2015-08-27 02:00:00,437.0,242.0,272.0,362.0
781,13,2015-08-31 14:00:00,441.0,246.0,276.0,366.0
782,13,2015-09-23 14:00:00,464.0,269.0,299.0,389.0
783,13,2015-11-01 13:00:00,503.0,308.0,338.0,428.0
784,13,2015-11-24 01:00:00,526.0,331.0,361.0,451.0
785,14,2015-06-08 14:00:00,312.0,237.0,207.0,327.0
786,15,2015-05-16 02:00:00,334.0,274.0,154.0,259.0
787,15,2015-05-19 02:00:00,337.0,277.0,157.0,262.0
788,15,2015-07-02 02:00:00,381.0,321.0,201.0,306.0
789,15,2015-09-05 14:00:00,446.0,386.0,266.0,371.0
790,16,2015-02-28 01:00:00,107.0,137.0,122.0,272.0
791,16,2015-05-14 14:00:00,182.0,212.0,197.0,347.0
792,16,2015-09-11 14:00:00,302.0,332.0,317.0,467.0
793,16,2015-09-13 02:00:00,304.0,334.0,319.0,469.0
794,17,2015-05-01 02:00:00,154.0,244.0,259.0,214.0
795,17,2015-08-05 14:00:00,250.0,340.0,355.0,310.0
796,18,2015-05-12 02:00:00,165.0,270.0,345.0,330.0
797,18,2015-07-04 02:00:00,218.0,323.0,398.0,383.0
798,18,2015-07-06 02:00:00,220.0,325.0,400.0,385.0
799,19,2015-02-24 01:00:00,238.0,193.0,73.0,268.0
800,19,2015-06-01 14:00:00,335.0,290.0,170.0,365.0
801,19,2015-07-15 14:00:00,379.0,334.0,214.0,409.0
802,19,2015-07-23 14:00:00,387.0,342.0,222.0,417.0
803,20,2015-06-20 14:00:00,384.0,384.0,234.0,354.0
804,20,2015-11-01 01:00:00,518.0,518.0,368.0,488.0
805,20,2015-12-11 01:00:00,558.0,558.0,408.0,528.0
806,21,2015-02-27 01:00:00,91.0,151.0,271.0,166.0
807,21,2015-06-04 02:00:00,188.0,248.0,368.0,263.0
808,21,2015-12-26 13:00:00,393.0,453.0,573.0,468.0
809,22,2015-03-08 01:00:00,70.0,205.0,265.0,85.0
810,22,2015-04-16 14:00:00,109.0,244.0,304.0,124.0
811,22,2015-04-21 02:00:00,114.0,249.0,309.0,129.0
812,22,2015-12-09 13:00:00,346.0,481.0,541.0,361.0
813,23,2015-03-19 13:00:00,111.0,111.0,156.0,156.0
814,23,2015-04-28 02:00:00,151.0,151.0,196.0,196.0
815,23,2015-06-04 14:00:00,188.0,188.0,233.0,233.0
816,23,2015-08-23 02:00:00,268.0,268.0,313.0,313.0
817,23,2015-08-26 14:00:00,271.0,271.0,316.0,316.0
818,23,2015-09-09 02:00:00,285.0,285.0,330.0,330.0
819,23,2015-11-12 13:00:00,349.0,349.0,394.0,394.0
820,24,2015-06-07 02:00:00,266.0,341.0,236.0,296.0
821,24,2015-10-01 02:00:00,382.0,457.0,352.0,412.0
822,24,2015-11-28 01:00:00,440.0,515.0,410.0,470.0
823,25,2015-08-20 02:00:00,325.0,265.0,430.0,325.0
824,26,2015-02-18 01:00:00,127.0,262.0,247.0,82.0
825,26,2015-04-01 02:00:00,169.0,304.0,289.0,124.0
826,26,2015-08-28 14:00:00,318.0,453.0,438.0,273.0
827,27,2015-02-15 13:00:00,184.0,64.0,109.0,139.0
828,27,2015-04-24 02:00:00,252.0,132.0,177.0,207.0
829,27,2015-09-10 02:00:00,391.0,271.0,316.0,346.0
830,27,2015-09-29 02:00:00,410.0,290.0,335.0,365.0
831,28,2015-06-27 14:00:00,376.0,271.0,361.0,286.0
832,28,2015-09-17 02:00:00,458.0,353.0,443.0,368.0
833,28,2015-11-14 01:00:00,516.0,411.0,501.0,426.0
834,28,2015-12-02 13:00:00,534.0,429.0,519.0,444.0
835,29,2015-01-26 01:00:00,89.0,29.0,194.0,164.0
836,29,2015-03-14 13:00:00,136.0,76.0,241.0,211.0
837,29,2015-07-04 02:00:00,248.0,188.0,353.0,323.0
838,30,2015-04-04 02:00:00,277.0,127.0,247.0,277.0
839,30,2015-04-13 02:00:00,286.0,136.0,256.0,286.0
840,30,2015-07-19 02:00:00,383.0,233.0,353.0,383.0
841,31,2015-04-26 02:00:00,284.0,254.0,209.0,254.0
842,31,2015-11-16 13:00:00,488.0,458.0,413.0,458.0
843,32,2015-02-12 01:00:00,151.0,61.0,196.0,121.0
844,32,2015-09-14 02:00:00,365.0,275.0,410.0,335.0
